stretch,Genotype
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
0,Col_TyrAT
